timestamp,elapsed_time,mode,mock,duty_cmd,measured_erpm,motor_rpm,wheel_rpm,vehicle_speed_mps,duty_now,motor_current,input_current,input_voltage,warning
1782477730.591398,9.174,hand-roll,False,0.00000,61.00,8.71,8.71,0.0456,0.01200,0.000,0.000,16.000,near_zero
1782477730.641559,9.224,hand-roll,False,0.00000,143.00,20.43,20.43,0.1070,-0.01000,0.000,0.000,16.000,positive_erpm
1782477730.691626,9.274,hand-roll,False,0.00000,117.00,16.71,16.71,0.0875,-0.00800,0.000,0.000,16.000,positive_erpm
1782477730.741708,9.324,hand-roll,False,0.00000,0.00,0.00,0.00,0.0000,0.00000,0.000,0.000,16.000,near_zero
1782477730.791580,9.374,hand-roll,False,0.00000,0.00,0.00,0.00,0.0000,-0.00200,0.000,0.000,16.000,near_zero
1782477730.842098,9.425,hand-roll,False,0.00000,0.00,0.00,0.00,0.0000,0.00000,0.000,0.000,16.000,near_zero
1782477730.891933,9.474,hand-roll,False,0.00000,0.00,0.00,0.00,0.0000,-0.00500,0.000,0.000,16.000,near_zero
1782477730.942353,9.525,hand-roll,False,0.00000,112.00,16.00,16.00,0.0838,-0.01700,0.000,0.000,16.100,positive_erpm
1782477730.992168,9.575,hand-roll,False,0.00000,-112.00,-16.00,-16.00,-0.0838,-0.01200,0.000,0.000,16.000,negative_erpm
1782477731.042551,9.625,hand-roll,False,0.00000,-118.00,-16.86,-16.86,-0.0883,-0.00300,0.000,0.000,16.100,negative_erpm
1782477731.092370,9.675,hand-roll,False,0.00000,9.00,1.29,1.29,0.0067,0.00100,0.000,0.000,16.000,near_zero
1782477731.142590,9.725,hand-roll,False,0.00000,16.00,2.29,2.29,0.0120,0.00100,0.000,0.000,16.000,near_zero
1782477731.192569,9.775,hand-roll,False,0.00000,15.00,2.14,2.14,0.0112,0.00000,0.000,0.000,16.000,near_zero
1782477731.243155,9.826,hand-roll,False,0.00000,0.00,0.00,0.00,0.0000,0.00000,0.000,0.000,16.000,near_zero
1782477731.292846,9.875,hand-roll,False,0.00000,0.00,0.00,0.00,0.0000,-0.00100,0.000,0.000,16.000,near_zero
1782477731.343032,9.925,hand-roll,False,0.00000,-195.00,-27.86,-27.86,-0.1459,-0.01000,0.000,0.000,16.000,negative_erpm
1782477731.393328,9.976,hand-roll,False,0.00000,133.00,19.00,19.00,0.0995,0.01400,0.000,0.000,16.000,positive_erpm
1782477731.443615,10.026,hand-roll,False,0.00000,-160.00,-22.86,-22.86,-0.1197,-0.01200,0.000,0.000,16.000,negative_erpm
1782477731.493242,10.076,hand-roll,False,0.00000,-507.00,-72.43,-72.43,-0.3792,-0.00400,0.000,0.000,16.000,negative_erpm
